product_id,name,rating,reviews,current_price,previous_price
SKU ID: 10001395787,"VISION PLUS 32"" inch BLUETOOTH,Frameless Smart &Digital Android 11,BLUETOOTH,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE 32GB FLASH DISK +TV GUARD",5.0,0 Customer reviews,"KSh 14,899","KSh28,000"
SKU ID: 10001395797,"VISION PLUS 32"" inch BLUETOOTH,Frameless Smart &Digital Android 11,BLUETOOTH,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE POWER TV GUARD",5.0,0 Customer reviews,"KSh 14,799","KSh28,000"
SKU ID: 18107986,"Gld 32” Inch, BLUETOOTH, FRAMELESS LED SMART ANDROID TV + GIFTS",5.0,0 Customer reviews,"KSh 13,490","KSh18,000"
SKU ID: 19360545,"AMTEC 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor + 7 FREE GIFTS",5.0,0 Customer reviews,"KSh 21,695","KSh28,000"
SKU ID: 10000763992,"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI+  FREE GIFTS",5.0,0 Customer reviews,"KSh 13,599","KSh26,000"
SKU ID: 18430984,"[TOP SALE] VITRON HTC 4388FS -43"" INCH ,BLUETOOTH-ENABLED,FRAMELESS,FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APPSTORE+14 MONTHS WARRANTY",5.0,0 Customer reviews,"KSh 22,699","KSh40,000"
SKU ID: 18253883,"Vitron HTC4068FS 40"" Inch Frameless Television Smart Android TV Inbuilt WIFI Netflix,Youtube,Inbuilt Decoder,Wifi Television 14 Months Warranty + 5 FREE GIFTS",5.0,0 Customer reviews,"KSh 19,795","KSh24,500"
SKU ID: 16622990,"Syinix 43"" inch 43S65  BLUETOOTH ENABLED  FULL HD ANDROID TV, Youtube NETFLIX A65 SERIES,HDR ,DOLBY AUDIO,I-CAST, Prime Video inbuilt Decoder Wide Color Enhancer+ 6 Extra Accessories",5.0,0 Customer reviews,"KSh 25,499","KSh30,000"
SKU ID: 10002008815,"Ailyons 32"" inch Frameless Smart Android 11 TV Full HD Netflix TV YouTube Energy Saving LST3208W Wide Visual Angle Television Television",5.0,0 Customer reviews,"KSh 12,300","KSh16,990"
SKU ID: 10000841675,"HISENSE 50A6K- 50"" Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,4K ULTRA HD  TV,NETFLIX,YOUTUBE+2 YEARS WARRANTY+FREE WALL BRACKET",5.0,0 Customer reviews,"KSh 46,699","KSh90,000"
SKU ID: 19244724,"BLUETOOTH-ENABLED VITRON 32"" Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder HDMI,USB,VGA,Netflix,Youtube,Playstore,14 Months Warranty+ 7 FREE GIFTS",5.0,0 Customer reviews,"KSh 13,950","KSh30,000"
SKU ID: 19146885,"Vitron Frameless, 32"" Inch Smart Android TV + GIFTS",5.0,0 Customer reviews,"KSh 14,399","KSh28,000"
SKU ID: 19695070,"Vitron 55"" Inch Smart-Android,Bluetooth TV,FRAMELESS,ULTRA HD,4K+14 MONTHS WARRANTY+5 GIFTS",5.0,0 Customer reviews,"KSh 43,999","KSh90,000"
SKU ID: 10001063067,"Royal 32"" Inch, Frameless,Smart Android Tv, Netflix,Youtube + GIFTS",5.0,0 Customer reviews,"KSh 13,699","KSh18,000"
SKU ID: 10000782553,"TCL 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ FREE WALL MOUNTING BRACKET",5.0,0 Customer reviews,"KSh 28,795","KSh37,000"
SKU ID: 10000660827,"VITRON HTC3200S, BLUETOOTH -ENABLED, Frameless 32"" Inch Smart Android TV Inbuilt Decoder,Netflix Youtube Google Playstore+FREE 4 GIFTS",5.0,0 Customer reviews,"KSh 13,590","KSh26,000"
SKU ID: 10000479336,"Syinix 32"" Inch 32S65 FRAMELESS SMART ANDROID TV,Dolby Audio Netflix Youtube Appstore i-Cast Screen HIFI Box Speaker S65Series Inbuilt Decoder for Local Channels + 7 Free Gifts",5.0,0 Customer reviews,"KSh 15,395","KSh18,000"
SKU ID: 19848907,"Hisense  55'' Smart UHD 4K Frameless LED TV-YouTube, Netflix-Smart Tvs",5.0,0 Customer reviews,"KSh 51,999","KSh74,999"
SKU ID: 18393457,"VITRON HTC2446 24"" INCHES Television HD Digital Television AC/DC LED TV INBUILT DECODER With HDMI Output and USB VGA ports Wide Color Enhancer+ 6 FREE GIFTS",5.0,0 Customer reviews,"KSh 10,999","KSh15,000"
SKU ID: 10000315661,"Vitron 43"" Inch BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore +FREE  GIFTS",5.0,0 Customer reviews,"KSh 20,990","KSh40,000"
SKU ID: 10000339288,"GLD 32"" INCHES,FRAMELESS SMART BLUETOOTH ENABLED-ANDORID TV SMART,NETFLIX +YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI + 8 FREE GIFTS",5.0,0 Customer reviews,"KSh 13,999","KSh19,500"
SKU ID: 19710276,"TCL 32"" Smart Full HD Latest Google Tv With Voice Control 32S5400+FREE GIFTS",5.0,0 Customer reviews,"KSh 20,999","KSh38,000"
SKU ID: 10001011708,"TCL 43 INCH SMART TV43V6B  43"" Full HD Google Tv With Voice Control+2 YEARS WARRANTY NEW MODEL",5.0,0 Customer reviews,"KSh 32,799","KSh45,000"
SKU ID: 10001363211,"BLUETOOTH VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+6 FREE GIFTS+12 MONTHS WARRANTY",5.0,0 Customer reviews,"KSh 23,180","KSh26,900"
SKU ID: 19543822,"Vitron HTC4068FS,40"" Inch  Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2*USB 3*HDMI Wide Color Enhancer+ FREE Wall Mounting Bracket",5.0,0 Customer reviews,"KSh 18,895","KSh24,000"
SKU ID: 10001086439,vision plus 43+ free wall mount+free tv guard+flash disk,5.0,0 Customer reviews,"KSh 23,599","KSh26,999"
SKU ID: 10000748499,"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube  HDMI USB PORTS  Wide Color Enhancer + 6 EXTRA ACCESSORIES",5.0,0 Customer reviews,"KSh 20,995","KSh25,000"
SKU ID: 19322418,"Vitron32 HTC3200S, BLUETOOTH ENABLED FRAMELESS 32 Inch Smart Android TV Inbuilt Decoder 3*HDMI,2*USB Ports, Netflix, Youtube, Google Appstore  14 Months Warranty+ FREE TV Guard",5.0,0 Customer reviews,"KSh 12,695","KSh16,500"
SKU ID: 17140623,"Vision Plus 55 inch Smart TV Frameless 4K UHD Frameless  V+ OS  Television 55"", Free Wall Bracket NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO, BLUETOOTH, VP8855KV 2YRS WARRANTY,",5.0,0 Customer reviews,"KSh 43,499","KSh 56,000"
SKU ID: 19184636,"Vitron32 inch HTC3200S,FRAMELESS BLUETOOTH ENABLED 32 Inch Television Smart TV Android TV Inbuilt Decoder HDMI USB Ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",5.0,0 Customer reviews,"KSh 12,195","KSh16,900"
SKU ID: 10001198344,"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ WALL BRACKET+TV GUARD",5.0,0 Customer reviews,"KSh 12,699","KSh26,000"
SKU ID: 19893144,"TCL 32"" 32S5400 Smart Full HD Latest Google Tv With Voice Control",5.0,0 Customer reviews,"KSh 21,999","KSh24,000"
SKU ID: 20051259,"GLD32 32"" Inch Frameless Smart  Android TV, App-store Bluetooth ,Inbuilt Decoder Netflix Youtube, USB,HDMI + Built-in WIFI ACCESS WideColor Enhancer 1GBRam8GBrom+Free TVGUARD+EXTENSIN",5.0,0 Customer reviews,"KSh 12,999","KSh15,000"
SKU ID: 10000343459,"CTC32"" Inch Frameless Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE 1GBRAM 8GBROM 32inch Smart Digital TV Wide Color Enhancer",5.0,0 Customer reviews,"KSh 11,495","KSh17,500"
SKU ID: 10000839695,"TCL 43"" Inch-P635-BLUETOOTH-ENABLED ULTRA HD 4K-Smart & Digital ANDROID/GOOGLE TELEVISION-NETFLIX-YOUTUBE+2 YEARS WARRANTY+FREE TILT WALL BRACKET+TV GUARD",5.0,0 Customer reviews,"KSh 33,999","KSh70,000"
SKU ID: 19382404,[Special Offer] Hisense 32 Inch A4 Series HD Smart TV,5.0,0 Customer reviews,"KSh 18,599","KSh22,000"
SKU ID: 10000339146,"Amtec 32R1S FRAMELESS,32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+FREE EXTENSION+BRACKET",5.0,0 Customer reviews,"KSh 12,495","KSh15,500"
SKU ID: 10001685626,Vitron 43 inch 4K Smart TV HTC 4388FS Android Television Full HD Frameless TV with Netflix Youtube Television 1G+8G,5.0,0 Customer reviews,"KSh 39,899","KSh39,999"
SKU ID: 19951221,"Skyworth 32'' Smart Google TV android  Frameless LED TV-YouTube, Netflix-Smart Tvs",5.0,0 Customer reviews,"KSh 19,999","KSh24,999"
SKU ID: 10000408544,"Gld 32 Inch Smart Android TV, Frameless, Netflix, Google Play, Bluetooth",5.0,0 Customer reviews,"KSh 12,790","KSh17,999"
SKU ID: 10000474433,"GLD 55 Inch Full HD Smart TV Android LED Television with 12 Months Warranty,Full HD 1080P, USB 2-HDMI 3,AV Input,VGA,TV Technology-Netflix Youtube",5.0,0 Customer reviews,"KSh 42,299","KSh 48,000"
SKU ID: 10001207019,"GLD 32"" Inch Frameless/Bluetooth-Enabled,Smart Android TV 32 inch Television,App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI INBUILT+7 FREE GIFTS",5.0,0 Customer reviews,"KSh 13,890","KSh26,000"
SKU ID: 19417665,Skyworth 32E57 32 inch Frameless Smart Android GOOGLE TV Netflix Youtube Bluetooth Google Play store Inbuilt decoder Dolby Audio Prime Video  I-CAST + 8 FREE GIFTS,5.0,0 Customer reviews,"KSh 19,999","KSh27,000"
SKU ID: 10000762694,"BLUETOOTH GLD 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE AERIAL+WALL BRACKET",5.0,0 Customer reviews,"KSh 20,499","KSh40,000"
SKU ID: 10001181281,"TCL 43"" Inch,FRAMELESS, 4K Ultra HD Smart LED Google/Android TV,Bluetooth-Enabled+2 YEARS WARRANTY",5.0,0 Customer reviews,"KSh 32,999","KSh60,000"
SKU ID: 10001250196,"Hisense 65'' Inch Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Smart Vidaa-Smart tvs",5.0,0 Customer reviews,"KSh 78,999","KSh100,000"
SKU ID: 10001241267,"TCL 55'' 4K ULTRA HD GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH 55P635",5.0,0 Customer reviews,"KSh 50,650","KSh70,000"
SKU ID: 15333569,"Vitron 32"" Inches Television Frameless HTC3218 HD Digital LED TV Inbuilt decoder 3 HDMI Output  and 2 USB ports 32 inch 14 Months Warranty+ 4 EXTRA FREE GIFTS",5.0,0 Customer reviews,"KSh 12,495","KSh16,500"
SKU ID: 10001559346,"VITRON 50"" Inch Frameless Television HTC 5068US Ultra HD Android Smart TV with Bluetooth-Enabled,Netflix Youtube 1.5G+8G USB/SD WIFI Television Multifuctional TV+FREE TV POWER GUARD+TILT BRACKET",5.0,0 Customer reviews,"KSh 35,999","KSh70,000"
SKU ID: 10000341106,"BLUETOOTH VITRON 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+7 GIFTS",5.0,0 Customer reviews,"KSh 22,799","KSh40,000"
SKU ID: 10001149807,"TCL 43"" Inch,FRAMELESS-BLUETOOTH TV,FUL HD-Smart & Digital ANDROID/GOOGLE TELEVISION,DOLBY AUDIO-NETFLIX-YOUTUBE+4 FREE GIFTS",5.0,0 Customer reviews,"KSh 28,999","KSh60,000"
SKU ID: 10001647861,Skyworth 43''inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI + 7 FREE GIFTS,5.0,0 Customer reviews,"KSh 28,999","KSh33,000"
SKU ID: 10001172127,"VITRON HTC 4388FS 43"" INCH FRAMELESS/BLUETOOTH FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS+ FREE 6 GIFTS",5.0,0 Customer reviews,"KSh 22,599","KSh40,000"
SKU ID: 19445443,"CTC 32"" Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 FREE ACCESSORIESIS",5.0,0 Customer reviews,"KSh 12,695","KSh18,000"
SKU ID: 10000764596,"BLUETOOTH  VITRON HTC3200S,FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3*HDMI Ports,2*USB,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty+BRACKET+EXTENSION",5.0,0 Customer reviews,"KSh 12,599","KSh26,000"
SKU ID: 19028172,"GLD 32"" Inch,FRAMELESS SMART BLUETOOTH  ENABLED,Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION-FREE 8 7 GIFTS",5.0,0 Customer reviews,"KSh 13,890","KSh28,000"
SKU ID: 20051271,"GLD 32"" Inch Frameless Smart  Android TV, App-store Bluetooth ,Inbuilt Decoder Netflix Youtube, USB,HDMI + Built-in WIFI ACCESS WideColor Enhancer+FREE TV GUARD+BRACKET+AERIAL",5.0,0 Customer reviews,"KSh 13,299","KSh15,500"
SKU ID: 10001362085,"GLD LE3200R1-SA  32 INCH BLUETOOTH Enabled TV, FRAMELESS TELEVISION 32 Inch Smart Android  Inbuilt Decoder ELECTRONICS 3*HDMI Ports,2*USB Ports,Netflix,Youtube, APPSTORE,Wi-Fi +  3 EXTRA ACCESSORIES",5.0,0 Customer reviews,"KSh 13,480","KSh15,600"
SKU ID: 10001546183,"VITRON HTC3200S - 32"" Inch Frameless Smart Android TV Inbuilt WIFI,Bluetooth -Netflix,Youtube Television+FREE AERIAL+CABLE.",5.0,0 Customer reviews,"KSh 12,690","KSh24,000"
SKU ID: 10001168859,"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty + 4 EXTRA GIFTS",5.0,0 Customer reviews,"KSh 20,999","KSh24,000"
SKU ID: 18508010,"VITRON 32"" INCH HTC3200S,FRAMELESS Smart Android 11 TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI+14  MONTHS WARRANTY+FREE 6 GIFTS",5.0,0 Customer reviews,"KSh 13,490","KSh28,000"
SKU ID: 10000315798,"[TOP SALE! ] GLD 43"" inch TV Smart & DIGITAL Android TV BLUETOOTH-ENABLED Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + 8 FREE GIFTS",5.0,0 Customer reviews,"KSh 22,499","KSh40,000"
SKU ID: 15741407,CTC 19SP17CT2 19&quot; Inches Digital TV HD Television with 12 Months Warranty,5.0,0 Customer reviews,"KSh 5,895","KSh8,000"
SKU ID: 20048955,"VITRON 50"" Inch BLUETOOTH HTC5068US,FRAMELESS 4K UHD TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMI+FREE TILT WALL MOUNT BRACKET",5.0,0 Customer reviews,"KSh 34,999","KSh39,000"
SKU ID: 18445801,"LG 22” Inches,LED Digital TV -USB And HDMI CONNECTIVITY",5.0,0 Customer reviews,"KSh 7,900","KSh10,000"
SKU ID: 19702875,HAIER H43K6FG 43″ Android Frameless Full HD TV With 1 Year Warranty electronics and appliances television and video televisions smart tvs,5.0,0 Customer reviews,"KSh 29,299","KSh 32,999"
SKU ID: 10000780456,GLD 55 inch Smart TV VIDAA UHD 4K YouTube Netflix Bluetooth,5.0,0 Customer reviews,"KSh 50,000","KSh59,000"
SKU ID: 10001037813,"CTC 26"" Digital Led Tv With FREE TO AIR CHANNELS-BLACK",5.0,0 Customer reviews,"KSh 7,999","KSh9,500"
SKU ID: 10001123967,Samsung 55″ DU7010 Crystal UHD 4K Smart TV (2024) – 55DU7010 – Series 7: UA55DU7010,5.0,0 Customer reviews,"KSh 66,000","KSh75,000"
SKU ID: 10000839697,"TCL 43"" Inch-P635-BLUETOOTH-ENABLED ULTRA HD 4K-Smart & Digital ANDROID/GOOGLE TELEVISION-NETFLIX-YOUTUBE+2 YEARS WARRANTY+FREE 360 WALL BRACKET",5.0,0 Customer reviews,"KSh 33,999","KSh70,000"
SKU ID: 18445831,"LG 22''Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA + Aerial",5.0,0 Customer reviews,"KSh 8,300","KSh10,000"
SKU ID: 19382950,"Vitron 32"" Inch ,Frameless Smart Android Tv with Netflix,Youtube, Bluetooth, Google Play",5.0,0 Customer reviews,"KSh 13,750","KSh18,999"
SKU ID: 19695053,"Vitron 55"" Inches 4K ULTRA HD Smart & Android 11 TV,Netflix+ Bluetooth+360 Bracket+Guard",5.0,0 Customer reviews,"KSh 43,999","KSh90,000"
SKU ID: 16426601,"{OFFER!!}VITRON 50Inch Television HTC5068US BLUETOOTH  FRAMELESS 4K UHD Inbuilt Decoder  Android 11.0 TV 1.5GBRAM,8GBROM Wide Color Enhancer+FREE AERIAL/Antennae",5.0,0 Customer reviews,"KSh 34,999","KSh40,000"
SKU ID: 10000841237,"Hisense 43A6K- 43"" Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,4K ULTRA HD  TV,IN-BUILT WI-FI
,NETFLIX,YOUTUBE+2 YEARS WARRANTY+TILT BRACKET+TV GUARD",5.0,0 Customer reviews,"KSh 34,999","KSh60,000"
SKU ID: 19337098,"Vitron 22""INCHES HD-Digital LED TV - HDMI,USB PORT-INBUILT DECODER + Aerial",5.0,0 Customer reviews,"KSh 8,299","KSh9,999"
SKU ID: 19606103,"VISION 43 PLUS VP8843,43"" INCH FRAMELESS FHD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2+S2 WIFI+FREE WALL MOUNT BRACKET",5.0,0 Customer reviews,"KSh 23,795","KSh29,000"
SKU ID: 18253893,"Vitron HTC4068FS,40"" Inch  Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2*USB 3*HDMI+ FREE Wall Mounting Bracket+Extension Cable",5.0,0 Customer reviews,"KSh 18,999","KSh24,000"
SKU ID: 17546572,"BLUETOOTH GLD 32"" Inch Smart Android TV Netflix Youtube Inbuilt Decoder/WIFI,FRAMELESS,BLUETOOTH+GIFTS",5.0,0 Customer reviews,"KSh 13,599","KSh25,000"
SKU ID: 19173280,"CTC 23-Inches, Digital-LED TV ,USB & HDMI PORT With FREE To Air Channels",5.0,0 Customer reviews,"KSh 6,750","KSh15,999"
SKU ID: 17546471,"Hisense 50"" SMART ANDROID UHD 4K TV (NETFLIX, YOUTUBE,HDMI,USB)",5.0,0 Customer reviews,"KSh 45,799","KSh78,000"
SKU ID: 18265744,"Skyworth 32E57 32"" inch Frameless Smart Android 11.0 TV Netflix Youtube i-cast PrimeVideo Bluetooth GoogleAppstore DolbyAudio PrimeVideo  Inbuilt decoder + FREE GIFTS",5.0,0 Customer reviews,"KSh 19,695","KSh25,000"
SKU ID: 19869531,"VITRON HTC 4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS,7 FREE GIFTS",5.0,0 Customer reviews,"KSh 22,690","KSh46,000"
SKU ID: 18767144,"VITRON HTC3200S,32"" Inches Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE-14 MONTHS WARRANTY+ FREE 7 Gifts",5.0,0 Customer reviews,"KSh 13,950","KSh30,000"
SKU ID: 10000762431,"BLUETOOTH GLD 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE WALL BRACKET",5.0,0 Customer reviews,"KSh 19,999","KSh40,000"
SKU ID: 19543837,"Vitron HTC4068FS,40"" Inch  Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2*USB 3*HDMI+ FREE Wall Mounting Bracket+TV Guard",5.0,0 Customer reviews,"KSh 19,295","KSh24,000"
SKU ID: 10000764069,"Vitron HTC3200S,BLUETOOTH-ENABLED TV FRAMELESS TELEVISION  Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS HDMI,USB,Netflix,Youtube, APPSTORE + EXTRA GIFTS",5.0,0 Customer reviews,"KSh 12,799","KSh26,000"
SKU ID: 19395730,"Vision Plus 32 Inch, BLUETOOTH, FRAMELESS, SMART ANDROID TV",5.0,0 Customer reviews,"KSh 13,999","KSh18,999"
SKU ID: 17573564,"Hisense 32A4KKEN, 32 Inch, A4 Series, Frameless  Smart TV",5.0,0 Customer reviews,"KSh 18,599","KSh35,000"
SKU ID: 18611134,"Haier 32"" Digital TV Frameless LED Television(LE32B9600T) Ultra Slim Design USB and HDMI Ports with 1 Year Warranty LED32B9600T",5.0,0 Customer reviews,"KSh 13,599","KSh 19,000"
SKU ID: 10001194935,"Skyworth 43E5500G, 43-inches Full HD 2024 Frameless Google TV, Black (1YR WRTY)",5.0,0 Customer reviews,"KSh 27,999","KSh45,999"
SKU ID: 10001171960,"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+14 MONTHS WARRANTY+GIFTS",5.0,0 Customer reviews,"KSh 20,799","KSh40,000"
SKU ID: 10001164948,"BLUETOOTH -ENABLED GLD 43"" INCH-FRAMELESS Full HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE 32GB FLASH+TV GUARD",5.0,0 Customer reviews,"KSh 20,499","KSh40,000"
SKU ID: 10001172218,"[OFFER OFFER] VITRON HTC3218 32"" INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months Warranty+FREE AERIAL+EXTENSION + FLASH DISK",5.0,0 Customer reviews,"KSh 12,799","KSh24,000"
SKU ID: 10001362609,"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3*HDMI Ports 2*USB Ports + 4 FREE GIFTS",5.0,0 Customer reviews,"KSh 22,720","KSh25,900"
SKU ID: 10001181337,"BLUETOOTH  GLD 43"" INCH TV FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE BRACKET+,POWER GUARD",5.0,0 Customer reviews,"KSh 20,599","KSh40,000"
SKU ID: 18361270,HIFINIT 43 inch smart tv SMART FHD TV ATV+DVB-T2  Android 43E3S Television TV,5.0,0 Customer reviews,"KSh 19,359","KSh25,999"
SKU ID: 18587586,"[Best Bundle] VITRON 4388FS -43"" inch Smart TV ,BLUETOOTH-ENABLED Android Television Full HD Frameless TV with Netflix Youtube Television",5.0,0 Customer reviews,"KSh 22,899","KSh48,000"
SKU ID: 10001361778,"Vitron HTC3200S,BLUETOOTH TV FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3*HDMI Ports,2*USB ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",5.0,0 Customer reviews,"KSh 12,988","KSh14,500"
SKU ID: 17539827,"GLD 32"" Inch Frameless Smart  Android TV, App-store Bluetooth ,Inbuilt Decoder Netflix Youtube, USB,HDMI + Built-in WIFI ACCESS WideColor Enhancer 1GBRam8GBrom",5.0,0 Customer reviews,"KSh 12,795","KSh18,000"
SKU ID: 10001525317,"EOCO 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14 MONTHS WARRANTY+6 FREE GIFTS",5.0,0 Customer reviews,"KSh 20,699","KSh40,000"
SKU ID: 10001286469,"GLD 32"" Inch,FRAMELESS SMART BLUETOOTH ENABLED-Android TV,NETFLIX,INBUILT DECODER,HDMI/USB PORTS+YOUTUBE-WIFI TELEVISION+FREE 8 ACCESSORIES",5.0,0 Customer reviews,"KSh 14,299","KSh28,000"
SKU ID: 10001168938,"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty",5.0,0 Customer reviews,"KSh 19,995","KSh24,000"
SKU ID: 10001149775,"TCL 43"" Inch-S5400-BLUETOOTH TV,FHD-Smart & Digital ANDROID/GOOGLE TELEVISION-NETFLIX-YOUTUBE+2 YEARS WARRANTY+8 FREE GIFTS",5.0,0 Customer reviews,"KSh 29,999","KSh60,000"
SKU ID: 19360521,"AMTEC 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports Wide Color Enhancer",5.0,0 Customer reviews,"KSh 19,999","KSh27,000"
SKU ID: 18701700,"CTC 50 Inch Android Smart TV HD Television with 24 Months Warranty(CTC50F1S), Multi-screen, HDMI, Android 11.0, USB 2.0, Eco friendly, DVB-T2, YouTube, Netflix, Prime Video",5.0,0 Customer reviews,"KSh 32,099","KSh 35,000"
SKU ID: 10001362150,"Amtec 32R1 AC/DC 32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 7 FREE GIFTS",5.0,0 Customer reviews,"KSh 14,760","KSh16,000"
