link,name,discounted_price,previous_price,discount_%,id,brand,rating,reviews_count
https://www.jumia.co.ke/sarah-standing-cooker-60cm-x-60-cm-3-gas-pool-jet-burners-1-electric-plate-electric-ovenblack-265024738.html,"Standing Cooker, 60cm x 60 cm, 3 Gas Pool Jet Burners + 1 Electric Plate & Electric Oven,Black","KSh 28,999","KSh 56,000",48%,SA760HA4OXKRSNAFAMZ,Sarah,N/A,N/A
https://www.jumia.co.ke/sokany-hot-plate-powerful-2500w-heating-capacity-with-dual-burners-for-efficient-and-quick-heating-263638479.html,Hot Plate Powerful 2500W heating capacity with dual burners for efficient and quick heating,"KSh 5,850","KSh 6,500",10%,SO210HA4X43UCNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/nunix-3-burner-table-top-cooker-190200180.html,3 Burner Table top cooker ,"KSh 4,999","KSh 7,000",29%,NU344HA1SCYNLNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/haier-50x60cm-standing-cooker-3gas-1-electric-hotplate-electric-oven-high-quality-gas-saving-efficient-automatic-ignition-metal-lid-cover-silver-free-gift-regulator-delivery-pipe-gas-safety-clips-1yr-warranty-208438061.html,"50x60cm Standing Cooker 3Gas + 1 Electric Hotplate, Electric Oven High Quality Gas Saving Efficient ","KSh 39,995",N/A,N/A,HA342HA3KNF2WNAFAMZ,Haier,1 out of 5,1 out of 5(1)
https://www.jumia.co.ke/armco-gc-f5640pxbr-4gas-50x60-gas-oven-cooker.-35195571.html,GC-F5640PX(BR) - 4Gas; 50X60; Gas Oven Cooker.,"KSh 33,295",N/A,N/A,AR829HA0AGCQ9NAFAMZ,Armco,4 out of 5,4 out of 5(1)
https://www.jumia.co.ke/mika-tanding-cooker-58cm-x-58cm-3-gas-pool-jet-burners-1-rapid-hot-plate-button-ignition-3-function-electric-oven-matt-black-with-free-pipe-and-regulator-and-clips-280093831.html,"tanding Cooker, 58cm x 58cm, 3 Gas Pool Jet Burners + 1 RAPID Hot Plate, Button Ignition, 3 Function","KSh 36,945","KSh 45,000",18%,BR053HA3JBB8GNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/amaze-table-top-cooker-2-burner-tampered-glass-top-cooker-automatic-ignition-high-quality-black-free-regulator-pipe-2pc-gas-clips-can-be-used-as-inbuilt-or-table-top-178404946.html, Table Top Cooker 2 Burner Tampered Glass Top Cooker Automatic Ignition High Quality Black FREE Regu,"KSh 10,495",N/A,N/A,AM115HA2Q78W7NAFAMZ,Amaze,N/A,N/A
https://www.jumia.co.ke/generic-electric-cooker-single-spiral-coil-hotplate-269481197.html,Electric Cooker / Single Spiral Coil Hotplate,"KSh 1,199",N/A,N/A,GE840HA4M6H7KNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/nunix-free-standing-3-gas-burner-1-electric-cooker-with-electric-oven-155233899.html,Free Standing 3 Gas Burner +1 Electric Cooker With electric Oven,"KSh 25,000","KSh 30,000",17%,NU344HA3AZ4BRNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-4-burner-automatic-ignition-gas-cooker-all-gaswith-shelves-251529725.html,4 BURNER AUTOMATIC IGNITION GAS COOKER ALL GASWITH SHELVES,"KSh 10,000",N/A,N/A,NU344HA46I7YBNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-50cm-x-55cm-3-gas-1-electric-hotplatefree-standing-cookerelectric-oven-285920231.html," 50CM x 55CM  3 Gas +1 Electric Hotplate,FREE STANDING COOKER,Electric Oven","KSh 23,999","KSh 40,000",40%,NU344HA3IXOGENAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/generic-fridge-guard-267000836.html,Fridge Guard,"KSh 1,044 - KSh 1,139","KSh 2,000",48%,GE840HA4D25FWNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/rashnik-table-top-single-gas-cooker-with-auto-ignition-200810028.html,Table Top Single Gas Cooker With Auto Ignition,"KSh 2,200",N/A,N/A,RA589HA4NW9ZCNAFAMZ,Rashnik,N/A,N/A
https://www.jumia.co.ke/ailyons-gs014-4-2-burner-glass-top-gas-cooker-infrared-double-burner-1yr-wrty-281268968.html,"GS014-4, 2 Burner Glass Top Gas Cooker & Infrared Double Burner, (1YR WRTY)","KSh 3,100","KSh 3,500",11%,AI234HA4QV3ZENAFAMZ,AILYONS,N/A,N/A
https://www.jumia.co.ke/ailyons-gs013-2-gas-cooker-stainless-steel-double-burner-black-1yr-wrty-277158027.html,GS013-2 Gas Cooker Stainless Steel Double Burner Black (1YR WRTY),"KSh 2,500","KSh 5,000",50%,AI234HA4HZQ9LNAFAMZ,AILYONS,N/A,N/A
https://www.jumia.co.ke/eurochef-eg55-3g1ee-oven-free-stand-glass-top-cookerrotisserie-silver-60l-oven-timer-247931178.html,"EG55-3G1E+E OVEN Free Stand Glass Top Cooker,rotisserie Silver, 60L, Oven Timer","KSh 24,900","KSh 29,500",16%,EU101HA4QXUK6NAFAMZ,Eurochef,N/A,N/A
https://www.jumia.co.ke/nunix-auto-ignition-table-top-stainless-steel-2-burner-gas-cooker-265271136.html,Auto Ignition Table Top Stainless Steel 2 Burner Gas Cooker,"KSh 2,999","KSh 3,800",21%,NU344HA4CNIKONAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/bjs-silver-inox-60x90-42-hot-plate-gas-cooker-w-turbo-fan-oven-90l-capacity-292054543.html,"SILVER (INOX) 60x90 4+2 Hot Plate Gas Cooker, w/ Turbo Fan, Oven 90L Capacity","KSh 73,000","KSh 74,000",1%,BJ809HA3VN43PNAFAMZ,BJS,N/A,N/A
https://www.jumia.co.ke/nunix-auto-ignition-stainless-steel-2-burner-gas-cooker-202554684.html,Auto Ignition Stainless Steel 2 Burner Gas Cooker,"KSh 2,499","KSh 3,999",38%,NU344HA441C40NAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/tefal-2-in-1-healthy-airfryer-grill-machine-xl-4.2-litres-1.2kg-capacity-high-precision-temperature-control-1550w-die-cast-aluminum-grid-black-with-end-cook-signal-black-1yr-warranty-296018870.html,2-in-1 Healthy Airfryer + Grill Machine XL 4.2 Litres / 1.2kg Capacity High Precision Temperature Co,"KSh 14,995",N/A,N/A,TE892HA3FRM25NAFAMZ,Tefal,N/A,N/A
https://www.jumia.co.ke/nunix-4-burner-full-gas-table-top-cooker-189946791.html, 4 burner full gas table top cooker,"KSh 4,999","KSh 7,999",38%,NU344HA1ZAZ9INAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/mika-standing-cooker-60by60cm-3g1e-electric-oven-free-standing-cooker-268868503.html,Standing cooker 60by60cm 3G+1E electric oven free standing cooker,"KSh 44,400","KSh 50,000",11%,BR053HA3TA9ZANAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/lyons-glass-tampered-2-burner-table-top-125790407.html,Glass Tampered 2 Burner Table Top,"KSh 5,418",N/A,N/A,LY007HA2TGH08NAFAMZ,Lyons,N/A,N/A
https://www.jumia.co.ke/innovia-double-induction-cooktopelectric-cooktop-with-2-burner-portable-countertop-burner-with-led-sensor-touch-screen-204462173.html,"Double Induction Cooktop,Electric Cooktop with 2 Burner, Portable Countertop Burner with LED Sensor ","KSh 23,652","KSh 30,000",21%,IN234HA3X6FXKNAFAMZ,Innovia,N/A,N/A
https://www.jumia.co.ke/nunix-2-glass-burner-cooker-157611005.html,2 GLASS BURNER COOKER,"KSh 3,220","KSh 6,000",46%,NU344HA2HB9QZNAFAMZ,Nunix,5 out of 5,5 out of 5(1)
https://www.jumia.co.ke/mika-free-standing-cooker-3g1g-mst5060u31esl-170777877.html,Free standing Cooker 3G+1G MST5060U31ESL,"KSh 32,999","KSh 60,000",45%,BR053HA2XWJBFNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/starlux-4-burner-gas-stove-table-top-6kg-regulator-pipe-tightener-272288595.html, 4 Burner Gas Stove Table Top + 6Kg Regulator + Pipe + Tightener,"KSh 4,899","KSh 5,399",9%,ST533HA4AJVK3NAFAMZ,Starlux,N/A,N/A
https://www.jumia.co.ke/nunix-4-gas-free-standing-cooker-with-60l-oven-115585512.html,4 Gas Free Standing Cooker With 60L Oven,"KSh 19,999","KSh 35,999",44%,NU344HA20DF6FNAFAMZ,Nunix,3.3 out of 5,3.3 out of 5(3)
https://www.jumia.co.ke/nunix-5055-full-gas-with-gas-oven-275223710.html,50*55 Full Gas with Gas Oven,"KSh 19,499","KSh 25,000",22%,NU344HA3C3TLTNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-5055-full-gas-with-gas-oven-275223710.html,50*55 Full Gas with Gas Oven,"KSh 19,499","KSh 25,000",22%,NU344HA3C3TLTNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/sayona-3g-1-e-free-standing-50cm55cm-standing-cooker-with-gas-ovenwhite-275435536.html," 3G +1 E Free Standing 50cm*55cm Standing Cooker With Gas Oven,White","KSh 21,999","KSh 40,000",45%,SA537HA4CWV5DNAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/ramtons-rf590-3g1e-60x60-silver-cooker-1yr-wrty-214182514.html,"RF/590- 3G+1E 60X60 Silver Cooker, (1YR WRTY)","KSh 51,300",N/A,N/A,RA255HA3ZSSB1NAFAMZ,Ramtons,N/A,N/A
https://www.jumia.co.ke/von-standing-cooker-58cm-x-58cm-3-gas-pool-jet-burners-1-electric-hotplate-electric-oven-264271656.html,"STANDING COOKER 58cm X 58cm, 3 Gas Pool Jet Burners +1 Electric Hotplate //Electric Oven","KSh 42,999","KSh 82,000",48%,VO144HA4E53KUNAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/premier-free-standing-4-gas-burner-cooker-with-oven-all-gas-cooker-150229480.html,Free Standing 4 Gas Burner Cooker With Oven All Gas Cooker,"KSh 23,990","KSh 42,000",43%,PR367HA1SLD4DNAFAMZ,Premier,N/A,N/A
https://www.jumia.co.ke/armco-gc-f9642zbt2sl-4-gas-2-electric-cooker-25671841.html,GC-F9642ZBT2(SL); 4 Gas & 2 Electric Cooker,"KSh 90,295",N/A,N/A,AR829HL08TLDGNAFAMZ,Armco,N/A,N/A
https://www.jumia.co.ke/mika-mst5060u11esl-all-gas-50cm-x-60cm-button-ignition-standing-cooker-gas-oven-gas-cooker-silver-265899785.html,"MST5060U11ESL, All Gas, 50cm X 60cm, Button Ignition Standing Cooker + Gas Oven - gas cooker - Silve","KSh 26,990","KSh 40,000",33%,BR053HA4A2Z8WNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/mika-standing-cooker-58cm-x-58cm-3-gas-pool-jet-burners-1-rapid-hot-plate-button-ignition-3-function-electric-oven-matt-black-with-free-pipe-and-regulator-and-clips-279577790.html,"Standing Cooker, 58cm x 58cm, 3 Gas Pool Jet Burners + 1 RAPID Hot Plate, Button Ignition, 3 Functio","KSh 37,499","KSh 49,000",23%,BR053HA3GW9FHNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/premier-automatic-all-4-gas-burners-with-storage-compartment-cooker-105434616.html,Automatic All 4-Gas Burners With Storage Compartment Cooker,"KSh 8,699","KSh 12,000",28%,PR367HA2O8KVUNAFAMZ,Premier,2.5 out of 5,2.5 out of 5(2)
https://www.jumia.co.ke/bjs-grey-60x60-31-electricgas-cooker-w-turbo-fan-oven-60l-capacity-283390847.html,GREY 60x60 3+1 Electric/Gas Cooker - W/ Turbo Fan - Oven 60L Capacity,"KSh 37,999","KSh 56,000",32%,BJ809HA4JM48QNAFAMZ,BJS,N/A,N/A
https://www.jumia.co.ke/edenberg-12pc-stainless-steel-cookware-set-heavy-298696721.html,12pc Stainless steel Cookware Set Heavy,"KSh 11,500","KSh 16,500",30%,ED061HA3IOE55NAFAMZ,EDENBERG,N/A,N/A
https://www.jumia.co.ke/generic-von-6060-free-standing-3-gas-burner-1-electric-von-cooker-oven-192116821.html,VON 60×60 Free Standing 3 Gas Burner +1 Electric VON Cooker Oven ,"KSh 43,698","KSh 55,000",21%,GE840HA1V707DNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/sokany-double-electric-hot-plate-cooking-stove-270551169.html, Double electric hot plate cooking stove,"KSh 6,174","KSh 11,000",44%,SO210HA4WAS6RNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/sokany-double-auto-ignition-electrical-induction-cooker-206968402.html,Double Auto Ignition Electrical Induction Cooker,"KSh 7,999","KSh 9,999",20%,SO210HA3N9STSNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/generic-e14-high-temperature-bulb-500-degrees-25w-halogen-bubble-oven-bulb-e14-250v-25w-quartz-bulb-293376030.html,E14 High Temperature Bulb 500 Degrees 25W Halogen Bubble Oven Bulb E14 250V 25W Quartz Bulb,KSh 326,KSh 650,50%,GE840HA3CWFRFNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/sayona-free-standing-50cm-x-50cm-3gas-1electric-gas-oven-white-273294263.html,"FREE STANDING 50CM X 50CM, 3GAS +1ELECTRIC, GAS OVEN, White","KSh 21,999","KSh 40,000",45%,SA537HA3WNN2TNAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/nunix-3gas-plus-1-electric-table-top-cooker-190221722.html,3gas plus 1 electric table top cooker ,"KSh 5,999","KSh 10,999",45%,NU344HA2125CHNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/sayona-induction-cooker-263028862.html,Induction Cooker,"KSh 5,999","KSh 7,900",24%,SA537HA3R2VASNAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/generic-3-in-1-breakfast-maker-with-toasteroven-coffee-maker-286285991.html,"3 IN 1 BREAKFAST MAKER WITH TOASTER,OVEN, COFFEE MAKER","KSh 8,834","KSh 15,000",41%,GE840HA3MYGVWNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/mika-standing-cooker-50cmx60-cm-3-gas1-electric-plate-electric-oven-170777655.html,"Standing Cooker 50cmx60 Cm, 3 Gas+1 Electric Plate & Electric Oven","KSh 32,999","KSh 60,000",45%,BR053HA2KOPORNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/sayona-sgc-50e31-bl3-gas1hot-plate-50-by-50-gas-cooker-with-electric-oven-153514078.html,"SGC 50E31-BL,3 Gas+1Hot Plate , 50 By 50 Gas Cooker With Electric Oven","KSh 30,000",N/A,N/A,SA537HA33CY67NAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/nunix-generic-over-the-door-shoe-rack-and-can-hold-36-pairs.-71512371.html,Generic Over The Door Shoe Rack And Can Hold 36 Pairs.,"KSh 3,611","KSh 4,999",28%,VE838HA0AB9D9NAFAMZ,Nunix,5 out of 5,5 out of 5(1)
https://www.jumia.co.ke/volsmart-3gas-1-electric-free-standing-cooker-with-oven-275549985.html, 3gas +1 electric Free Standing cooker with oven,"KSh 25,998","KSh 50,000",48%,VO551HA4A75H9NAFAMZ,VOLSMART,N/A,N/A
https://www.jumia.co.ke/mika-mst5060u31psb-5060-3-gas-jet-burners-1-electric-plate-with-rotisserie-standing-cooker-and-4-function-electric-oven-291830709.html,"MST5060U31PSB, 50*60, 3 Gas Jet Burners  + 1 Electric Plate With ROTISSERIE Standing Cooker And 4 Fu","KSh 32,999","KSh 39,999",18%,BR053HA4T2SI3NAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/generic-volsmart-4-burners-free-standing-gas-cooker-auto-ignition-with-electric-oven-266808396.html,Volsmart 4 Burners Free Standing Gas Cooker Auto-Ignition with Electric Oven,"KSh 24,499","KSh 31,000",21%,GE840HA4GDRLUNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/nunix-4-burner-table-top-cooker-3-gas-1-electric-hot-plate-burner-stove-262257343.html,4 burner table top Cooker- 3 Gas + 1 Electric Hot Plate Burner Stove,"KSh 6,174","KSh 9,999",38%,NU344HA3VJH2YNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/veigapro-energy-efficient-2-gas-burnergas-table-top-cooker-295551995.html,"Energy Efficient 2 Gas Burner,Gas Table Top Cooker","KSh 1,990","KSh 2,399",17%,VE670HA4AQW4NNAFAMZ,Veigapro,N/A,N/A
https://www.jumia.co.ke/generic-strong-non-leak-meko-gas-burner-electric-coil-107724133.html,Strong Non Leak Meko Gas Burner+ Electric Coil,KSh 830,KSh 900,8%,GE840HA279PMANAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/icook-two-burner-gas-cooker-stainless-steel-159086463.html,TWO BURNER GAS COOKER STAINLESS STEEL,"KSh 3,245","KSh 6,000",46%,IC923HA298ZGFNAFAMZ,icook,N/A,N/A
https://www.jumia.co.ke/nunix-3gas-1-hot-plate-free-standing-cooker-with-electric-oven-172428022.html,3gas +1 hot plate  Free standing Cooker with electric oven ,"KSh 24,999","KSh 44,999",44%,NU344HA20ONEJNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-3-in1-breakfast-maker-with-oven-and-coffee-maker-278566449.html,3 In1 Breakfast Maker With Oven And Coffee Maker,"KSh 6,500","KSh 10,000",35%,NU344HA4VBFVFNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-3-in1-multi-functional-breakfast-makertoaster-ovencoffee-maker-296365728.html,"3 In1 Multi Functional Breakfast Maker,toaster, Oven+coffee Maker","KSh 6,825","KSh 7,870",13%,NU344HA4OCG7LNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/premier-auto-ignition-2-gas-2e-gas-cooker-storage-compartments-115220733.html,Auto Ignition 2 Gas + 2E Gas Cooker Storage Compartments,"KSh 13,500","KSh 24,000",44%,PR367HA27LPBFNAFAMZ,Premier,N/A,N/A
https://www.jumia.co.ke/bjs-60by-60-quality-free-standing-cooker-with-turbo-fan-179984716.html,60by 60 quality free standing cooker with turbo fan,"KSh 36,999","KSh 44,999",18%,BJ809HA2OAUBPNAFAMZ,BJS,5 out of 5,5 out of 5(1)
https://www.jumia.co.ke/armco-gc-f9650zbtss-5g1triplewok1miniwok60x90-cooker.-74792454.html,GC-F9650ZBT(SS) - 5G(1TripleWOK;1MiniWOK)60x90 Cooker.,"KSh 88,295",N/A,N/A,AR829HA0R1PTFNAFAMZ,Armco,N/A,N/A
https://www.jumia.co.ke/sayona-free-standing-50cm-x-50cm-3-gas-1-electric-cooker60l-gas-oven-296960499.html,"Free Standing 50CM X 50CM , 3 GAS +1 ELECTRIC Cooker,60L Gas Oven","KSh 21,950",N/A,N/A,SA537HA4Y9BW9NAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/amaze-stainless-steel-3-burner-table-top-gas-stove-282949765.html, Stainless Steel 3 Burner Table Top Gas Stove,"KSh 3,050",N/A,N/A,AM115HA48W08GNAFAMZ,Amaze,N/A,N/A
https://www.jumia.co.ke/armco-gc-f6631pxss-3gas-1-electric-60x60-gas-cooker-53111723.html,GC-F6631PX(SS) - 3Gas; 1 Electric; 60x60 Gas Cooker,"KSh 50,295",N/A,N/A,AR829HA0JH42NNAFAMZ,Armco,3 out of 5,3 out of 5(1)
https://www.jumia.co.ke/generic-eurochef-table-top-stainless-steel-2-burner-gas-cooker-251791183.html,Eurochef Table Top Stainless Steel 2 Burner Gas Cooker ,"KSh 2,299","KSh 3,500",34%,GE840HA3XRQCJNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/amaze-2-burners-inbuilt-cooker-glass-tampered-tables-top-automatic-ignition-high-quality-with-free-regulator-pipe-2pcs-gas-clips-1yr-warranty-292631490.html,2 Burners Inbuilt Cooker Glass Tampered Tables Top Automatic Ignition High Quality With Free Regulat,"KSh 10,000","KSh 15,000",33%,AM115HA3GOGL9NAFAMZ,Amaze,N/A,N/A
https://www.jumia.co.ke/generic-767-stainless-steel-hardened-six-mixing-and-cutting-for-twk-jtc-767-blades-for-vitamix-juicer-blender-part-293642053.html,767 Stainless Steel Hardened Six Mixing and Cutting for TWK Jtc 767 Blades  for Vitamix Juicer Blend,"KSh 1,118","KSh 1,684",34%,GE840HA3VXE67NAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/armco-gc-f9642jw2ss-4-gas-2-electric-rapid-60x90-gas-cooker.-35198747.html,GC-F9642JW2(SS) 4 Gas; 2 Electric (RAPID); 60x90 Gas Cooker.,"KSh 95,295",N/A,N/A,AR829HA18IZOHNAFAMZ,Armco,N/A,N/A
https://www.jumia.co.ke/volsmart-4-burners-vgs-580-free-standing-gas-cooker-cooking-range-with-60l-oven-4-gas-cooker-gas-oven-295512118.html, 4 Burners VGS-580 Free Standing Gas Cooker Cooking Range with 60L Oven 4 Gas Cooker + Gas Oven,"KSh 19,499","KSh 25,000",22%,VO551HA4NDES7NAFAMZ,VOLSMART,N/A,N/A
https://www.jumia.co.ke/von-58cm-by-58cm-3-gas-jet-burners-1-electric-frame-failure-safety-electric-oven-vcf553141ffg-graphite-grey-279542559.html,"58cm by 58cm, 3 Gas Jet Burners + 1 Electric, Frame Failure Safety, Electric Oven - VCF553141FFG, Gr","KSh 42,999","KSh 49,999",14%,VO144HA4VY48LNAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/von-3gas-1-electric-60cm-55cm-free-standing-cooker-with-electric-oven-294389880.html, 3Gas +1 Electric 60cm ×55cm free standing cooker with Electric oven,"KSh 36,500","KSh 38,000",4%,VO144HA3GDEZXNAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/eurochef-table-top-single-burner-cooker-single-electric-hotplate-291374240.html,table top single burner Cooker Single Electric Hotplate ,"KSh 1,799","KSh 2,899",38%,EU101HA3DLQ8NNAFAMZ,Eurochef,N/A,N/A
https://www.jumia.co.ke/nunix-complete-table-top-glass-top-cooker-two-burnerpipe-na-6-kgs-regulator-254764888.html,Complete table top glass top cooker two burner+pipe na 6 kgs regulator ,"KSh 4,499","KSh 6,400",30%,NU344HA4RYZKPNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-3gas-plus-1-electric-hotplate-cooker-with-60l-oven-118093783.html,3Gas Plus 1 Electric Hotplate Cooker With 60L Oven,"KSh 24,995","KSh 30,000",17%,NU344HA2ALNRDNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/von-60cm-by-60-cm-3-gas-jet-burners-1-hot-plate-standing-cooker-with-electric-oven-288010485.html," 60cm by 60 cm, 3 Gas Jet Burners + 1 Hot Plate Standing Cooker with Electric Oven","KSh 40,999","KSh 70,000",41%,VO144HA49UFK0NAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/nunix-40l-electric-rotisserie-oven-for-baking-and-grilling-264184620.html,40L Electric Rotisserie Oven For Baking And Grilling,"KSh 8,490","KSh 15,000",43%,NU344HA3CNGB6NAFAMZ,Nunix,5 out of 5,5 out of 5(1)
https://www.jumia.co.ke/nunix-home-and-commercial-electric-deep-fryer-157669626.html,Home And Commercial Electric Deep Fryer,"KSh 4,999","KSh 8,000",38%,NU344HA2OV5K3NAFAMZ,Nunix,5 out of 5,5 out of 5(1)
https://www.jumia.co.ke/ailyons-2-burner-cooktop-stainless-steel-gas-cooker-with-auto-ignition-194101184.html,2 Burner Cooktop Stainless Steel Gas cooker with Auto Ignition,"KSh 2,698","KSh 3,999",33%,AI234HA2G6IITNAFAMZ,AILYONS,N/A,N/A
https://www.jumia.co.ke/mika-6060-standing-cooker-31-with-electric-oven-281911758.html,60*60 Standing Cooker 3+1 with Electric Oven,"KSh 44,799","KSh 60,000",25%,BR053HA4Q3SQ6NAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/unitech-free-standing-cooker-505584cm4-gas-burnersgas-oven-288282848.html,"Free Standing Cooker 50*55*84cm,4 Gas Burners,Gas Oven","KSh 17,000","KSh 18,000",6%,UN461HA4PKUWWNAFAMZ,Unitech,N/A,N/A
https://www.jumia.co.ke/eurochef-3gas1electric-free-standing-cooker-with-electric-oven-rotisserie-silver-60l-oven-time-and-free-gas-pipe-and-regulator-282610034.html,"3GAS+1Electric Free Standing cooker with Electric OVEN ,rotisserie Silver, 60L, Oven Time and Free G","KSh 24,000","KSh 31,000",23%,EU101HA40OD98NAFAMZ,Eurochef,N/A,N/A
https://www.jumia.co.ke/nunix-4-gas-burner-table-top-gas-cooker-179654505.html,4 gas burner table top Gas cooker ,"KSh 4,749","KSh 9,000",47%,NU344HA2HMPSXNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-free-standing-4-gas-cooker-with-rotisserie-oven-63731191.html,Free Standing 4 Gas Cooker With Rotisserie Oven,"KSh 21,900","KSh 34,999",37%,NU344HA0BDO94NAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-2-burner-infra-red-glass-tampered-table-top-burner-plus-6kg-regulatorpipes-and-fixing-clips-278803080.html,"2 Burner Infra-red Glass Tampered Table Top Burner plus 6kg Regulator,Pipes and Fixing Clips","KSh 4,599",N/A,N/A,NU344HA3FUTNRNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-glass-top-table-top-two-burner-gas-stove-black-258703832.html, Glass TOP Table Top TWO Burner Gas Stove -Black,"KSh 4,100","KSh 6,800",40%,NU344HA3P9GXTNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/mika-free-standing-50cm-x-60cm-3g1e-hotplate-cooker-electric-oven-mst5060p33ebl.-288286146.html,"Free Standing 50CM x 60CM , 3G+1E Hotplate Cooker + Electric Oven-MST5060P33EBL.","KSh 32,999","KSh 60,000",45%,BR053HA4DA1K0NAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/nunix-free-standing-3-gas1-electric-cooker-with-60l-electric-oven-122896373.html,Free Standing 3 Gas+1 Electric Cooker With 60L ELECTRIC Oven,"KSh 27,499","KSh 35,000",21%,NU344HA29SB8ENAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/mika-50cm-x-60cm-3-gas-jet-burners-1-rapid-hot-plate-rotisserieelectric-oven1-year-warranty-291746812.html,"50cm x 60cm, 3 Gas Jet Burners + 1 Rapid Hot Plate, ROTISSERIE+Electric Oven+1 YEAR WARRANTY","KSh 32,989","KSh 60,000",45%,BR053HA3O3BWVNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/sokany-electric-induction-ceramic-cooker-with-infrared-technology-61274937.html,Electric Induction Ceramic Cooker With Infrared Technology,"KSh 8,499","KSh 8,999",6%,SO210HA180Y1CNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/mika-free-standing-cooker-58cm-by-58cm-3-gas-pool-jet-burners-1-electric-with-electric-oven-269050248.html,"Free Standing Cooker 58cm by 58cm, 3 Gas Pool Jet Burners +1 Electric with Electric Oven","KSh 37,999","KSh 85,000",55%,BR053HA4P7I20NAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/mika-standing-cooker-60cm-x-60cm-3-gas-pool-jet-burners-1-rapid-hot-plate-button-ignition-3-function-electric-oven-full-black-269062310.html,"Standing Cooker, 60cm x 60cm, 3 Gas Pool Jet Burners + 1 RAPID Hot Plate, Button Ignition, 3 Functio","KSh 46,000","KSh 49,999",8%,BR053HA3BV47KNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/generic-von-6060-free-standing-3-gas-burner-1-electric-cooker-oven-202381463.html,VON 60×60 Free Standing 3 Gas Burner +1 Electric Cooker Oven ,"KSh 45,949","KSh 50,000",8%,GE840HA3WR9JKNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/nunix-50-55cm-cooker-4-gas-burners-gas-oven-with-free-regulator-plus-gas-pipe-286510218.html,"50 * 55cm Cooker, 4 Gas Burners, Gas Oven With Free Regulator Plus Gas Pipe","KSh 37,998",N/A,N/A,NU344HA4NF4IONAFAMZ,Nunix,N/A,N/A
